Wavelength,Sample,Letter,mean_STD,mean_RAW,dataset_Name,ID
945,5,C,0.9591640555376932,0.1675877677283119,VIE,VIE_5_C
945,6,A,0.991368982087046,0.49515050938610794,VIE,VIE_6_A
945,6,C,0.9598029410138663,0.1665622476901233,VIE,VIE_6_C
945,7,A,0.9838482610803895,0.4480413351281789,VIE,VIE_7_A
945,7,C,0.9789096264024849,0.1781482675744886,VIE,VIE_7_C
945,8,A,0.9686679116851583,0.41838889785087957,VIE,VIE_8_A
945,8,C,0.9851197743071252,0.1843972429887645,VIE,VIE_8_C
945,9,A,0.9777917906838158,0.4960029105456321,VIE,VIE_9_A
945,9,C,0.9830436938287757,0.1738385892023289,VIE,VIE_9_C
945,10,A,0.9733700125034693,0.5351226903039344,VIE,VIE_10_A
945,10,C,0.9478416444406287,0.1547862641961543,VIE,VIE_10_C
945,11,A,0.9932276105265251,0.4757124752474532,VIE,VIE_11_A
945,11,C,0.9684729965529073,0.203866709792548,VIE,VIE_11_C
945,12,A,0.9772332668347993,0.5268667365130215,VIE,VIE_12_A
945,12,C,0.9420049413200233,0.152730015432879,VIE,VIE_12_C
945,13,A,0.9903658258727571,0.432569625790601,VIE,VIE_13_A
945,13,C,0.941171336181706,0.18525790402439218,VIE,VIE_13_C
945,14,A,0.9840717572680685,0.5204985119584951,VIE,VIE_14_A
945,14,C,0.9674600805503449,0.1564542491330291,VIE,VIE_14_C
945,15,A,0.974175641743526,0.48752820995937046,VIE,VIE_15_A
945,15,C,0.9735961129656121,0.164437410360033,VIE,VIE_15_C
945,16,A,0.98467612732416,0.5027775210044587,VIE,VIE_16_A
945,16,C,0.9529696037745804,0.1687570682874199,VIE,VIE_16_C
945,17,A,0.9825737466536133,0.5584310225419691,VIE,VIE_17_A
945,17,C,0.9583356276308368,0.1632730612129939,VIE,VIE_17_C
945,18,A,0.9795573604784769,0.5188004980840699,VIE,VIE_18_A
945,18,C,0.938991898106416,0.1882032720303082,VIE,VIE_18_C
945,19,A,0.9960441923751333,0.48549383407019264,VIE,VIE_19_A
945,19,C,0.9489655925000703,0.1946224099195064,VIE,VIE_19_C
945,20,A,0.9920850448782846,0.5223294376206935,VIE,VIE_20_A
945,20,C,0.9664094324025608,0.1931686626980746,VIE,VIE_20_C
945,21,A,0.9875550508906974,0.4896567348953496,VIE,VIE_21_A
945,21,C,0.9729660866199294,0.1758894803301208,VIE,VIE_21_C
945,22,A,0.9910426660347086,0.5157639645166555,VIE,VIE_22_A
945,22,C,0.9663898638224906,0.1761324064458448,VIE,VIE_22_C
945,23,A,0.99302614145178,0.5759282746662469,VIE,VIE_23_A
945,23,C,0.9566272142217582,0.1722747373810757,VIE,VIE_23_C
945,24,A,0.9928554592349681,0.47678261667097566,VIE,VIE_24_A
945,24,C,0.9712049660632844,0.2050017070410615,VIE,VIE_24_C
945,25,A,0.9897143771558871,0.5206169441383224,VIE,VIE_25_A
945,25,C,0.9628535762707267,0.1565462316549505,VIE,VIE_25_C
945,26,A,0.9894072125342451,0.5972416391999457,VIE,VIE_26_A
945,26,C,0.9778139957087234,0.1808897339940753,VIE,VIE_26_C
945,27,A,0.9826354318057646,0.5275695042086456,VIE,VIE_27_A
945,27,C,0.9674664517798923,0.17814456601749265,VIE,VIE_27_C
945,28,A,0.9887903838004534,0.5226048300144579,VIE,VIE_28_A
945,28,C,0.9311176978055363,0.1918185520969795,VIE,VIE_28_C
945,29,B,0.9752564033441387,0.16986346740752198,VIE,VIE_29_B
945,30,F,0.9953766068877491,0.13871984712790786,VIE,VIE_30_F
946,1,A,0.956863787330528,0.473261155322583,VIE,VIE_1_A
946,1,C,0.9444873366599472,0.174039075606179,VIE,VIE_1_C
946,2,A,0.9799297466412509,0.5371539672269462,VIE,VIE_2_A
946,2,C,0.9746822104497946,0.38699448752462834,VIE,VIE_2_C
946,3,A,0.9634023394908097,0.49816414736086884,VIE,VIE_3_A
946,3,C,0.9590711554974733,0.2170486862642272,VIE,VIE_3_C
946,4,A,0.9771060153969,0.45308565010205315,VIE,VIE_4_A
946,4,C,0.9330124427969658,0.20555336596552332,VIE,VIE_4_C
946,5,A,0.9779290452524116,0.4285978659160752,VIE,VIE_5_A
946,5,C,0.9546914924811499,0.1668240936283294,VIE,VIE_5_C
946,6,A,0.9886764790062639,0.494355305321908,VIE,VIE_6_A
946,6,C,0.9547114099619738,0.165704715902518,VIE,VIE_6_C
946,7,A,0.978514713084488,0.44641657853566785,VIE,VIE_7_A
946,7,C,0.9721190735418624,0.1769757035791403,VIE,VIE_7_C
946,8,A,0.9642286613133673,0.41670626631472657,VIE,VIE_8_A
946,8,C,0.9800509804042067,0.18347553352098112,VIE,VIE_8_C
946,9,A,0.9731574576018619,0.49443923048318045,VIE,VIE_9_A
946,9,C,0.9782925926817947,0.173025053654079,VIE,VIE_9_C
946,10,A,0.9691653996823162,0.5335545549129108,VIE,VIE_10_A
946,10,C,0.9400645802910822,0.1535395407115949,VIE,VIE_10_C
946,11,A,0.9900965239665028,0.47477335690427,VIE,VIE_11_A
946,11,C,0.960693478190123,0.202288313172683,VIE,VIE_11_C
946,12,A,0.972748984794642,0.5252796174895694,VIE,VIE_12_A
946,12,C,0.9318466526913297,0.1511331630197219,VIE,VIE_12_C
946,13,A,0.9869772301761858,0.4313605742966215,VIE,VIE_13_A
946,13,C,0.934303986056943,0.1839437089246595,VIE,VIE_13_C
946,14,A,0.9795933373462828,0.5188330402019677,VIE,VIE_14_A
946,14,C,0.9606177414847896,0.1553904148506754,VIE,VIE_14_C
946,15,A,0.9706684641509694,0.4861212744581768,VIE,VIE_15_A
946,15,C,0.9646612102831684,0.162982818287018,VIE,VIE_15_C
946,16,A,0.9804877002996664,0.5012442983987895,VIE,VIE_16_A
946,16,C,0.9469480071133407,0.1677337268756484,VIE,VIE_16_C
946,17,A,0.9783721380879121,0.5569764078972673,VIE,VIE_17_A
946,17,C,0.95020809298606,0.1619314775098085,VIE,VIE_17_C
946,18,A,0.9761088890062294,0.5173368933330268,VIE,VIE_18_A
946,18,C,0.9297263876947365,0.1863684700495102,VIE,VIE_18_C
946,19,A,0.9925438564550496,0.48425770982020166,VIE,VIE_19_A
946,19,C,0.9424330986572498,0.19332178689523088,VIE,VIE_19_C
946,20,A,0.988344106203125,0.5209236151481678,VIE,VIE_20_A
946,20,C,0.959762465339735,0.1918931751938427,VIE,VIE_20_C
946,21,A,0.9833934143440177,0.4881394948579303,VIE,VIE_21_A
946,21,C,0.967531366844978,0.1749352383131545,VIE,VIE_21_C
